name:FLJ42709,pagerank:0.15000000000000002,EntrezGeneId:441094
name:DB298158,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FCGR3A,pagerank:0.15000000000000002,EntrezGeneId:2214
name:TUBB3,pagerank:0.15000000000000002,EntrezGeneId:10381
name:LOC283674,pagerank:0.15000000000000002,EntrezGeneId:283674
name:TBC1D16,pagerank:0.15000000000000002,EntrezGeneId:125058
name:U2AF1L4,pagerank:0.15000000000000002,EntrezGeneId:199746
name:SPTBN5,pagerank:0.15000000000000002,EntrezGeneId:51332
name:SGTB,EntrezGeneId:54557,pagerank:0.15000000000000002
name:UBE2E1,pagerank:0.15000000000000002,EntrezGeneId:7324
name:N52083,pagerank:0.15000000000000002,EntrezGeneId:NA
name:KIR-K36,pagerank:0.15000000000000002,EntrezGeneId:3809
name:BM668270,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MAT1A,pagerank:0.15000000000000002,EntrezGeneId:4143
name:PDZRN3,pagerank:0.15000000000000002,EntrezGeneId:23024
name:ICA1,EntrezGeneId:3382,pagerank:0.15000000000000002
name:ARHGEF25,pagerank:0.15000000000000002,EntrezGeneId:115557
name:BC043372,pagerank:0.15000000000000002,EntrezGeneId:NA
name:NBPF8,pagerank:0.15000000000000002,EntrezGeneId:55672
name:ERBB2,pagerank:0.15000000000000002,EntrezGeneId:2064
name:ZFP64,pagerank:0.15000000000000002,EntrezGeneId:55734
name:MAGEB5,pagerank:0.15000000000000002,EntrezGeneId:347541
name:KCNK4,pagerank:0.15000000000000002,EntrezGeneId:50801
name:NDUFV3,pagerank:0.15000000000000002,EntrezGeneId:4731
name:ST13,EntrezGeneId:145165,pagerank:0.15000000000000002
name:RNF170,pagerank:0.15000000000000002,EntrezGeneId:81790
name:DCTN6,pagerank:0.15000000000000002,EntrezGeneId:10671
name:AI745199,pagerank:0.15000000000000002,EntrezGeneId:NA
name:YJEFN3,pagerank:0.15000000000000002,EntrezGeneId:374887
name:KLHL18,pagerank:0.15000000000000002,EntrezGeneId:23276
name:CF890803,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TAS2R7,pagerank:0.15000000000000002,EntrezGeneId:50837
name:TRIM61,pagerank:0.15000000000000002,EntrezGeneId:391712
name:C12orf12,pagerank:0.15000000000000002,EntrezGeneId:196477
name:CK300884,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CLSTN2,pagerank:0.15000000000000002,EntrezGeneId:64084
name:SAA2,EntrezGeneId:6289,pagerank:0.15000000000000002
name:BC041434,pagerank:0.15000000000000002,EntrezGeneId:152519
name:RAPGEF3,pagerank:0.15000000000000002,EntrezGeneId:10411
name:LOC387720,pagerank:0.15000000000000002,EntrezGeneId:387720
name:SET,EntrezGeneId:6418,pagerank:0.15000000000000002
name:DSC1,EntrezGeneId:1823,pagerank:0.15000000000000002
name:OR2A14,pagerank:0.15000000000000002,EntrezGeneId:135941
name:CNTN4,pagerank:0.15000000000000002,EntrezGeneId:152330
name:CD200R1,pagerank:0.15000000000000002,EntrezGeneId:131450
name:SUMO1P3,pagerank:0.15000000000000002,EntrezGeneId:7341
name:CDH7,EntrezGeneId:1005,pagerank:0.15000000000000002
name:FANCB,EntrezGeneId:2187,pagerank:0.15000000000000002
name:METTL5,pagerank:0.15000000000000002,EntrezGeneId:29081
name:C19orf60,pagerank:0.15000000000000002,EntrezGeneId:55049
name:RAB40AL,pagerank:0.15000000000000002,EntrezGeneId:282808
name:CCDC109A,pagerank:0.15000000000000002,EntrezGeneId:90550
name:AI539445,pagerank:0.15000000000000002,EntrezGeneId:NA
name:KLK12,pagerank:0.15000000000000002,EntrezGeneId:43849
name:HMMR,EntrezGeneId:3161,pagerank:0.15000000000000002
name:CABLES1,pagerank:0.15000000000000002,EntrezGeneId:91768
name:IP6K3,pagerank:0.15000000000000002,EntrezGeneId:117283
name:ASPN,EntrezGeneId:54829,pagerank:0.15000000000000002
name:FOXI1,pagerank:0.15000000000000002,EntrezGeneId:2299
name:SH3RF3,pagerank:0.15000000000000002,EntrezGeneId:344558
name:C11orf68,pagerank:0.15000000000000002,EntrezGeneId:83638
name:TPP2,EntrezGeneId:7174,pagerank:0.15000000000000002
name:PPA1,EntrezGeneId:5464,pagerank:0.15000000000000002
name:AI479383,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TMEM218,pagerank:0.15000000000000002,EntrezGeneId:219854
name:AU310952,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C4orf41,pagerank:0.15000000000000002,EntrezGeneId:60684
name:KIAA0319L,pagerank:0.15000000000000002,EntrezGeneId:79932
name:TCEA3,pagerank:0.15000000000000002,EntrezGeneId:6920
name:C1orf138,pagerank:0.15000000000000002,EntrezGeneId:574406
name:TAF6,EntrezGeneId:6878,pagerank:0.15000000000000002
name:CEP170L,pagerank:0.15000000000000002,EntrezGeneId:9859
name:BF516476,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ELFN2,pagerank:0.15000000000000002,EntrezGeneId:114794
name:BX095930,pagerank:0.15000000000000002,EntrezGeneId:NA
name:HMGN2,pagerank:0.15000000000000002,EntrezGeneId:3151
name:NMI,EntrezGeneId:9111,pagerank:0.15000000000000002
name:PLA2G2F,pagerank:0.15000000000000002,EntrezGeneId:64600
name:AF257770,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BX093803,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MRC2,EntrezGeneId:9902,pagerank:0.15000000000000002
name:LOC645212,pagerank:0.15000000000000002,EntrezGeneId:645212
name:DNAJA2,pagerank:0.15000000000000002,EntrezGeneId:10294
name:AA813722,pagerank:0.15000000000000002,EntrezGeneId:NA
name:OTOP2,pagerank:0.15000000000000002,EntrezGeneId:92736
name:FBXO9,pagerank:0.15000000000000002,EntrezGeneId:26268
name:FAM86B1,pagerank:0.15000000000000002,EntrezGeneId:85002
name:CD5L,EntrezGeneId:922,pagerank:0.15000000000000002
name:BRWD3,pagerank:0.15000000000000002,EntrezGeneId:254065
name:U79293,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GNG4,EntrezGeneId:2786,pagerank:0.15000000000000002
name:ZNRD1,pagerank:0.15000000000000002,EntrezGeneId:30834
name:NDUFV2,pagerank:0.15000000000000002,EntrezGeneId:4729
name:BF511166,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DLL1,EntrezGeneId:28514,pagerank:0.15000000000000002
name:BX640705,pagerank:0.15000000000000002,EntrezGeneId:NA
name:IL25,EntrezGeneId:64806,pagerank:0.15000000000000002
name:LACTB2,pagerank:0.15000000000000002,EntrezGeneId:51110
name:MYOM2,pagerank:0.15000000000000002,EntrezGeneId:9172
name:KIAA0825,pagerank:0.15000000000000002,EntrezGeneId:285600
name:ZFHX3,pagerank:0.15000000000000002,EntrezGeneId:463
name:AA001128,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CHST13,pagerank:0.15000000000000002,EntrezGeneId:166012
name:CAMK2N1,pagerank:0.15000000000000002,EntrezGeneId:55450
name:AX747691,pagerank:0.15000000000000002,EntrezGeneId:400765
name:MYST1,pagerank:0.15000000000000002,EntrezGeneId:84148
name:BX646845,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PNPT1,pagerank:0.15000000000000002,EntrezGeneId:87178
name:POLQ,EntrezGeneId:10721,pagerank:0.15000000000000002
name:PDIA4,pagerank:0.15000000000000002,EntrezGeneId:9601
name:SPTA1,pagerank:0.15000000000000002,EntrezGeneId:6708
name:LOC100128496,pagerank:0.15000000000000002,EntrezGeneId:100128496
name:AX746564,pagerank:0.15000000000000002,EntrezGeneId:57234
name:DKFZp451A211,pagerank:0.15000000000000002,EntrezGeneId:400169
name:CD84,EntrezGeneId:8832,pagerank:0.15000000000000002
name:KBTBD10,pagerank:0.15000000000000002,EntrezGeneId:10324
name:FAM53A,pagerank:0.15000000000000002,EntrezGeneId:152877
name:AI801042,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DCAF8L2,pagerank:0.15000000000000002,EntrezGeneId:347442
name:C3orf58,pagerank:0.15000000000000002,EntrezGeneId:205428
name:SLTM,EntrezGeneId:79811,pagerank:0.15000000000000002
name:PLXNB3,pagerank:0.15000000000000002,EntrezGeneId:5365
name:IGF2AS,pagerank:0.15000000000000002,EntrezGeneId:51214
name:CTDP1,pagerank:0.15000000000000002,EntrezGeneId:9150
name:AB074178,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PRPS1L1,pagerank:0.15000000000000002,EntrezGeneId:221823
name:RREB1,pagerank:0.15000000000000002,EntrezGeneId:6239
name:KCNH2,pagerank:0.15000000000000002,EntrezGeneId:3757
name:BM931541,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BM668830,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WHSC2,pagerank:0.15000000000000002,EntrezGeneId:7469
name:OR5R1,pagerank:0.15000000000000002,EntrezGeneId:219479
name:AX747706,pagerank:0.15000000000000002,EntrezGeneId:286254
name:TAS2R13,pagerank:0.15000000000000002,EntrezGeneId:50838
name:RAB19,pagerank:0.15000000000000002,EntrezGeneId:401409
name:TRMT6,pagerank:0.15000000000000002,EntrezGeneId:51605
name:DTWD1,pagerank:0.15000000000000002,EntrezGeneId:56986
name:AW103122,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CARKD,EntrezGeneId:55739,pagerank:0.15000000000000002
name:UROC1,pagerank:0.15000000000000002,EntrezGeneId:131669
name:VEGFB,EntrezGeneId:7423,pagerank:0.15000000000000002
name:RAB41,pagerank:0.15000000000000002,EntrezGeneId:347517
name:ABCA1,pagerank:0.15000000000000002,EntrezGeneId:19
name:MGAT4B,pagerank:0.15000000000000002,EntrezGeneId:11282
name:AI700504,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FAM108A6,pagerank:0.15000000000000002,EntrezGeneId:648359
name:RFX4,EntrezGeneId:5992,pagerank:0.15000000000000002
name:AI627656,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BC038750,pagerank:0.15000000000000002,EntrezGeneId:NA
name:D19756,pagerank:0.15000000000000002,EntrezGeneId:NA
name:HABP2,pagerank:0.15000000000000002,EntrezGeneId:3026
name:NDUFA4L2,pagerank:0.15000000000000002,EntrezGeneId:56901
name:PTF1A,pagerank:0.15000000000000002,EntrezGeneId:256297
name:EEF1A1,pagerank:0.15000000000000002,EntrezGeneId:1915
name:FLJ25758,pagerank:0.15000000000000002,EntrezGeneId:497049
name:KIAA1614,pagerank:0.15000000000000002,EntrezGeneId:57710
name:CENPL,EntrezGeneId:91687,pagerank:0.15000000000000002
name:FAH,EntrezGeneId:2184,pagerank:0.15000000000000002
name:DBNDD2,pagerank:0.15000000000000002,EntrezGeneId:55861
name:ZC3H15,pagerank:0.15000000000000002,EntrezGeneId:55854
name:PSKH1,pagerank:0.15000000000000002,EntrezGeneId:5681
name:DA880232,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ADORA1,pagerank:0.15000000000000002,EntrezGeneId:134
name:LOC285033,pagerank:0.15000000000000002,EntrezGeneId:285033
name:BU853722,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SEMA4G,pagerank:0.15000000000000002,EntrezGeneId:57715
name:N76669,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PHYH,EntrezGeneId:5264,pagerank:0.15000000000000002
name:CF887442,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BF115821,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SLC35D2,pagerank:0.15000000000000002,EntrezGeneId:11046
name:OR2M5,pagerank:0.15000000000000002,EntrezGeneId:388762
name:ST5,EntrezGeneId:6764,pagerank:0.15000000000000002
name:AA435525,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SELE,EntrezGeneId:6401,pagerank:0.15000000000000002
name:MORN4,pagerank:0.15000000000000002,EntrezGeneId:118812
name:MLL4,EntrezGeneId:9757,pagerank:0.15000000000000002
name:BX100799,pagerank:0.15000000000000002,EntrezGeneId:NA
name:FLJ45721,pagerank:0.15000000000000002,EntrezGeneId:401123
name:BQ020957,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ALLC,EntrezGeneId:55821,pagerank:0.15000000000000002
name:TCERG1,pagerank:0.15000000000000002,EntrezGeneId:10915
name:BX090629,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ARRDC3,pagerank:0.15000000000000002,EntrezGeneId:57561
name:BF590457,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ADAMTS12,pagerank:0.15000000000000002,EntrezGeneId:81792
name:SMA4,EntrezGeneId:11039,pagerank:0.15000000000000002
name:SUCLG2,pagerank:0.15000000000000002,EntrezGeneId:8801
name:HTRA3,pagerank:0.15000000000000002,EntrezGeneId:94031
name:GSTM4,pagerank:0.15000000000000002,EntrezGeneId:2948
name:PHB2,EntrezGeneId:11331,pagerank:0.15000000000000002
name:OR2A12,pagerank:0.15000000000000002,EntrezGeneId:346525
name:CNNM2,pagerank:0.15000000000000002,EntrezGeneId:54805
name:BC043537,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BG192111,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ALG1L2,pagerank:0.15000000000000002,EntrezGeneId:644974
name:ZNF552,pagerank:0.15000000000000002,EntrezGeneId:79818
name:FAM166A,pagerank:0.15000000000000002,EntrezGeneId:401565
name:BG217842,pagerank:0.15000000000000002,EntrezGeneId:NA
name:APBA3,pagerank:0.15000000000000002,EntrezGeneId:9546
name:ODC1,EntrezGeneId:4953,pagerank:0.15000000000000002
name:ARX,EntrezGeneId:170302,pagerank:0.15000000000000002
name:POPDC2,pagerank:0.15000000000000002,EntrezGeneId:64091
name:KATNA1,pagerank:0.15000000000000002,EntrezGeneId:11104
name:TMED10,pagerank:0.15000000000000002,EntrezGeneId:10972
name:AA780530,pagerank:0.15000000000000002,EntrezGeneId:NA
name:RNF38,pagerank:0.15000000000000002,EntrezGeneId:152006
name:SCLT1,pagerank:0.15000000000000002,EntrezGeneId:132320
name:BCAR3,pagerank:0.15000000000000002,EntrezGeneId:8412
name:CA428473,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C14orf118,pagerank:0.15000000000000002,EntrezGeneId:55668
name:VSIG2,pagerank:0.15000000000000002,EntrezGeneId:23584
name:ZAR1L,pagerank:0.15000000000000002,EntrezGeneId:646799
name:HAAO,EntrezGeneId:23498,pagerank:0.15000000000000002
name:LOC347411,pagerank:0.15000000000000002,EntrezGeneId:347411
name:BU634505,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW016203,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC647946,pagerank:0.15000000000000002,EntrezGeneId:647946
name:PPAT,EntrezGeneId:5471,pagerank:0.15000000000000002
name:BX106897,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC644083,pagerank:0.15000000000000002,EntrezGeneId:644083
name:METAP1,pagerank:0.15000000000000002,EntrezGeneId:23173
name:ZNF558,pagerank:0.15000000000000002,EntrezGeneId:148156
name:PRRT3,pagerank:0.15000000000000002,EntrezGeneId:285368
name:USP19,pagerank:0.15000000000000002,EntrezGeneId:10869
name:MBNL3,pagerank:0.15000000000000002,EntrezGeneId:55796
name:DDX4,EntrezGeneId:54514,pagerank:0.15000000000000002
name:RGS12,pagerank:0.15000000000000002,EntrezGeneId:6002
name:BC037321,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK023536,pagerank:0.15000000000000002,EntrezGeneId:286272
name:GYG2,EntrezGeneId:8908,pagerank:0.15000000000000002
name:SMPD4,pagerank:0.15000000000000002,EntrezGeneId:55627
name:AW592845,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK095498,pagerank:0.15000000000000002,EntrezGeneId:NA
name:IWS1,EntrezGeneId:55677,pagerank:0.15000000000000002
name:MAS1,EntrezGeneId:4142,pagerank:0.15000000000000002
name:BCORL1,pagerank:0.15000000000000002,EntrezGeneId:63035
name:PANX2,pagerank:0.15000000000000002,EntrezGeneId:56666
name:YBX2,EntrezGeneId:51087,pagerank:0.15000000000000002
name:BC040219,pagerank:0.15000000000000002,EntrezGeneId:NA
name:TBR1,EntrezGeneId:10716,pagerank:0.15000000000000002
name:MRAP,EntrezGeneId:56246,pagerank:0.15000000000000002
name:SLC46A1,pagerank:0.15000000000000002,EntrezGeneId:113235
name:NSUN5P1,pagerank:0.15000000000000002,EntrezGeneId:155400
name:AF086288,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC340178,pagerank:0.15000000000000002,EntrezGeneId:340178
name:PCYT2,pagerank:0.15000000000000002,EntrezGeneId:5833
name:DB310144,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CYBA,EntrezGeneId:1535,pagerank:0.15000000000000002
name:DB341695,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC619207,pagerank:0.15000000000000002,EntrezGeneId:619207
name:C16orf93,pagerank:0.15000000000000002,EntrezGeneId:90835
name:TTLL11,pagerank:0.15000000000000002,EntrezGeneId:158135
name:CCDC162P,pagerank:0.15000000000000002,EntrezGeneId:221262
name:BM665915,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK055281,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK092055,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC653160,pagerank:0.15000000000000002,EntrezGeneId:100506144
name:LOC644717,pagerank:0.15000000000000002,EntrezGeneId:644717
name:TOP1P1,pagerank:0.15000000000000002,EntrezGeneId:7151
name:OR5C1,pagerank:0.15000000000000002,EntrezGeneId:392391
name:BF447104,pagerank:0.15000000000000002,EntrezGeneId:NA
name:M8,EntrezGeneId:149830,pagerank:0.15000000000000002
name:ATP5L,pagerank:0.15000000000000002,EntrezGeneId:10632
name:FRY,EntrezGeneId:10129,pagerank:0.15000000000000002
name:BF514819,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C10orf46,pagerank:0.15000000000000002,EntrezGeneId:143384
name:CBLL1,pagerank:0.15000000000000002,EntrezGeneId:79872
name:WNT3,EntrezGeneId:7473,pagerank:0.15000000000000002
name:PCSK9,pagerank:0.15000000000000002,EntrezGeneId:255738
name:VANGL2,pagerank:0.15000000000000002,EntrezGeneId:57216
name:CR594506,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BG911604,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AZIN1,pagerank:0.15000000000000002,EntrezGeneId:51582
name:ZIC1,EntrezGeneId:7545,pagerank:0.15000000000000002
name:AK130224,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AA452606,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GQ868703,pagerank:0.15000000000000002,EntrezGeneId:NA
name:HSD17B13,pagerank:0.15000000000000002,EntrezGeneId:345275
name:AK124684,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SNORD64,pagerank:0.15000000000000002,EntrezGeneId:8123
name:TAGLN2,pagerank:0.15000000000000002,EntrezGeneId:8407
name:AA293893,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BC034324,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AF091526,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PLSCR4,pagerank:0.15000000000000002,EntrezGeneId:57088
name:DROSHA,pagerank:0.15000000000000002,EntrezGeneId:29102
name:CHCHD8,pagerank:0.15000000000000002,EntrezGeneId:51287
name:AA480544,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PFKFB3,pagerank:0.15000000000000002,EntrezGeneId:5209
name:BP424073,pagerank:0.15000000000000002,EntrezGeneId:NA
name:CD180,pagerank:0.15000000000000002,EntrezGeneId:4064
name:PABPN1L,pagerank:0.15000000000000002,EntrezGeneId:390748
name:LHFPL4,pagerank:0.15000000000000002,EntrezGeneId:375323
name:BQ028407,pagerank:0.15000000000000002,EntrezGeneId:NA
name:IL12A,pagerank:0.15000000000000002,EntrezGeneId:3592
name:PCDH8,pagerank:0.15000000000000002,EntrezGeneId:5100
name:DB305644,pagerank:0.15000000000000002,EntrezGeneId:NA
name:KISS1R,pagerank:0.15000000000000002,EntrezGeneId:84634
name:HYAL2,pagerank:0.15000000000000002,EntrezGeneId:8692
name:DA560945,pagerank:0.15000000000000002,EntrezGeneId:NA
name:RIOK2,pagerank:0.15000000000000002,EntrezGeneId:55781
name:AI251749,pagerank:0.15000000000000002,EntrezGeneId:NA
name:IGSF1,pagerank:0.15000000000000002,EntrezGeneId:3547
name:TCTEX1D4,pagerank:0.15000000000000002,EntrezGeneId:343521
name:CDC73,pagerank:0.15000000000000002,EntrezGeneId:79577
name:EFNA3,pagerank:0.15000000000000002,EntrezGeneId:1944
name:FOXE3,pagerank:0.15000000000000002,EntrezGeneId:2301
name:PROM2,pagerank:0.15000000000000002,EntrezGeneId:150696
name:WASF2,pagerank:0.15000000000000002,EntrezGeneId:10163
name:MAGEC3,pagerank:0.15000000000000002,EntrezGeneId:139081
name:GPR18,pagerank:0.15000000000000002,EntrezGeneId:2841
name:BX100851,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PSG9,EntrezGeneId:5678,pagerank:0.15000000000000002
name:CA393731,pagerank:0.15000000000000002,EntrezGeneId:NA
name:SYT14,pagerank:0.15000000000000002,EntrezGeneId:255928
name:KIF23,pagerank:0.15000000000000002,EntrezGeneId:9493
name:APBB3,pagerank:0.15000000000000002,EntrezGeneId:10307
name:AW452296,pagerank:0.15000000000000002,EntrezGeneId:NA
name:BM981770,pagerank:0.15000000000000002,EntrezGeneId:NA
name:C7orf36,pagerank:0.15000000000000002,EntrezGeneId:57002
name:CRTAM,EntrezGeneId:56253,pagerank:0.15000000000000002
name:LMBR1L,pagerank:0.15000000000000002,EntrezGeneId:55716
name:ITGAE,EntrezGeneId:3682,pagerank:0.15000000000000002
name:DKFZp434N035,pagerank:0.15000000000000002,EntrezGeneId:645426
name:CAMKMT,pagerank:0.15000000000000002,EntrezGeneId:79823
name:LPCAT2,pagerank:0.15000000000000002,EntrezGeneId:54947
name:PALB2,pagerank:0.15000000000000002,EntrezGeneId:79728
name:PMS2P3,pagerank:0.15000000000000002,EntrezGeneId:441263
name:C2orf47,pagerank:0.15000000000000002,EntrezGeneId:79568
name:DB331834,pagerank:0.15000000000000002,EntrezGeneId:NA
name:PCOLCE,pagerank:0.15000000000000002,EntrezGeneId:5118
name:PLA2G12B,pagerank:0.15000000000000002,EntrezGeneId:84647
name:BQ027600,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GLRA2,pagerank:0.15000000000000002,EntrezGeneId:2742
name:WDR61,pagerank:0.15000000000000002,EntrezGeneId:80349
name:ARHGEF2,pagerank:0.15000000000000002,EntrezGeneId:9181
name:BX486480,pagerank:0.15000000000000002,EntrezGeneId:NA
name:COCH,EntrezGeneId:1690,pagerank:0.15000000000000002
name:TMEM100,pagerank:0.15000000000000002,EntrezGeneId:55273
name:CA442245,pagerank:0.15000000000000002,EntrezGeneId:NA
name:RRS1,EntrezGeneId:23212,pagerank:0.15000000000000002
name:RABGGTA,pagerank:0.15000000000000002,EntrezGeneId:5875
name:EFCAB1,pagerank:0.15000000000000002,EntrezGeneId:79645
name:GOLGA2P5,pagerank:0.15000000000000002,EntrezGeneId:55592
name:SLC6A19,pagerank:0.15000000000000002,EntrezGeneId:340024
name:GAR1,EntrezGeneId:54433,pagerank:0.15000000000000002
name:SOX15,pagerank:0.15000000000000002,EntrezGeneId:6665
name:HSFY2,pagerank:0.15000000000000002,EntrezGeneId:159119
name:AA843613,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AA682371,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DB219765,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ZIC5,EntrezGeneId:85416,pagerank:0.15000000000000002
name:GLP2R,pagerank:0.15000000000000002,EntrezGeneId:9340
name:H2AFX,pagerank:0.15000000000000002,EntrezGeneId:3014
name:DR980429,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AF339809,pagerank:0.15000000000000002,EntrezGeneId:NA
name:WISP2,pagerank:0.15000000000000002,EntrezGeneId:8839
name:SMPX,EntrezGeneId:23676,pagerank:0.15000000000000002
name:LIMK2,pagerank:0.15000000000000002,EntrezGeneId:3985
name:LOC414300,pagerank:0.15000000000000002,EntrezGeneId:414300
name:AW135067,pagerank:0.15000000000000002,EntrezGeneId:NA
name:GDAP1,pagerank:0.15000000000000002,EntrezGeneId:54332
name:MICALL2,pagerank:0.15000000000000002,EntrezGeneId:79778
name:AA180005,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ZNF654,pagerank:0.15000000000000002,EntrezGeneId:55279
name:BF590489,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AK057379,pagerank:0.15000000000000002,EntrezGeneId:646588
name:BQ027881,pagerank:0.15000000000000002,EntrezGeneId:NA
name:ELP4,EntrezGeneId:26610,pagerank:0.15000000000000002
name:NAALADL1,pagerank:0.15000000000000002,EntrezGeneId:10004
name:C1orf211,pagerank:0.15000000000000002,EntrezGeneId:148645
name:IVL,EntrezGeneId:3713,pagerank:0.15000000000000002
name:SPANXB1,pagerank:0.15000000000000002,EntrezGeneId:728695
name:VWC2L,pagerank:0.15000000000000002,EntrezGeneId:402117
name:SSBP3,pagerank:0.15000000000000002,EntrezGeneId:23648
name:LRRC55,pagerank:0.15000000000000002,EntrezGeneId:219527
name:REG3A,pagerank:0.15000000000000002,EntrezGeneId:5068
name:FES,EntrezGeneId:2242,pagerank:0.15000000000000002
name:LUZP2,pagerank:0.15000000000000002,EntrezGeneId:338645
name:FCHO1,pagerank:0.15000000000000002,EntrezGeneId:23149
name:COL4A3BP,pagerank:0.15000000000000002,EntrezGeneId:10087
name:AF070625,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LOC646482,pagerank:0.15000000000000002,EntrezGeneId:646482
name:TMP_LOCUS_39,pagerank:0.15000000000000002,EntrezGeneId:151325
name:AA811371,pagerank:0.15000000000000002,EntrezGeneId:NA
name:OBFC1,pagerank:0.15000000000000002,EntrezGeneId:79991
name:ZZZ3,EntrezGeneId:26009,pagerank:0.15000000000000002
name:C20orf144,pagerank:0.15000000000000002,EntrezGeneId:128864
name:PAQR7,pagerank:0.15000000000000002,EntrezGeneId:164091
name:CR620809,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI825890,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AW444887,pagerank:0.15000000000000002,EntrezGeneId:NA
name:DLG3,EntrezGeneId:1741,pagerank:0.15000000000000002
name:FABP5,pagerank:0.15000000000000002,EntrezGeneId:2171
name:IBA57,pagerank:0.15000000000000002,EntrezGeneId:200205
name:YBX1,EntrezGeneId:4904,pagerank:0.15000000000000002
name:CKB,EntrezGeneId:1152,pagerank:0.15000000000000002
name:ATAD3A,pagerank:0.15000000000000002,EntrezGeneId:55210
name:LOC440297,pagerank:0.15000000000000002,EntrezGeneId:114817
name:BRDT,EntrezGeneId:676,pagerank:0.15000000000000002
name:PASK,EntrezGeneId:23178,pagerank:0.15000000000000002
name:PDK3,EntrezGeneId:5165,pagerank:0.15000000000000002
name:H99213,pagerank:0.15000000000000002,EntrezGeneId:NA
name:AI868785,pagerank:0.15000000000000002,EntrezGeneId:NA
name:MAPK8IP1,pagerank:0.15000000000000002,EntrezGeneId:9479
name:PLXNA3,pagerank:0.15000000000000002,EntrezGeneId:55558
name:HAPLN2,pagerank:0.15000000000000002,EntrezGeneId:60484
name:LANCL1,pagerank:0.15000000000000002,EntrezGeneId:10314
name:RNF32,pagerank:0.15000000000000002,EntrezGeneId:140545
name:SUCLG1,pagerank:0.15000000000000002,EntrezGeneId:8802
name:KIR2DS5,pagerank:0.15000000000000002,EntrezGeneId:3810
name:BM931085,pagerank:0.15000000000000002,EntrezGeneId:NA
name:LAIR1,pagerank:0.15000000000000002,EntrezGeneId:3903
